prefixo,nome,transmissao,valor_leitura_plu,valor,intervalo
1000500,ORATÓRIO,WEBSERVICE,0.0,0.06,2019-03-30 00:00:00 UTC
1000500,ORATÓRIO,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,11.75,5.858,2019-02-28 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,5.75,5.661,2019-03-01 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,1.5,1.745,2019-03-02 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,2.5,1.056,2019-03-03 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.25,0.832,2019-03-04 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.5,0.148,2019-03-05 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,16.25,5.807,2019-03-06 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,4.5,6.434,2019-03-07 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,1.344,2019-03-08 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,1.5,0.285,2019-03-09 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,86.5,10.941,2019-03-10 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,32.75,33.806,2019-03-11 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,10.75,3.342,2019-03-12 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.25,3.363,2019-03-13 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,18.75,4.792,2019-03-14 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,4.25,7.264,2019-03-15 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,19.0,4.722,2019-03-16 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,13.0,10.368,2019-03-17 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,3.882,2019-03-18 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,6.0,0.991,2019-03-19 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,1.792,2019-03-20 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,11.75,2.651,2019-03-21 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.25,1.571,2019-03-22 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.075,2019-03-23 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.75,0.113,2019-03-27 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,2.0,1.09,2019-03-28 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.5,0.773,2019-03-29 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.0,0.149,2019-03-30 00:00:00 UTC
1000510,RIO CORUMBÉ - JD. ZAÍRA,WEBSERVICE,0.25,0.036,2019-03-31 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,1.2,0.673,2019-03-01 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,2.0,1.468,2019-03-02 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,12.0,6.462,2019-03-03 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,1.0,0.608,2019-03-04 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,3.4,3.363,2019-03-05 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,18.4,6.444,2019-03-06 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,25.6,25.6,2019-03-07 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-03-29 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
1000550,Ribeirão dos Couros - Mercedes Bens,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,23.6,11.264,2019-02-28 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,7.0,9.321,2019-03-01 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,50.2,11.508,2019-03-02 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,1.4,15.358,2019-03-03 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.35,2019-03-04 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,20.4,5.61,2019-03-05 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,1.6,7.669,2019-03-06 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,4.0,1.888,2019-03-07 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,1.135,2019-03-08 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-09 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,9.8,0.793,2019-03-10 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,12.0,6.033,2019-03-11 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.2,0.044,2019-03-12 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,5.6,1.522,2019-03-13 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,8.8,3.004,2019-03-14 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,7.6,4.25,2019-03-15 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,1.971,2019-03-16 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,11.0,3.865,2019-03-17 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,3.285,2019-03-18 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,9.6,1.96,2019-03-19 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,2.867,2019-03-20 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,7.4,1.324,2019-03-21 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.418,2019-03-22 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-23 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-27 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-28 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-29 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
1000817,Ribeirão Vermelho - Anhanguera,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,19.4,9.881,2019-02-28 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,5.6,6.929,2019-03-01 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,39.6,8.674,2019-03-02 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,1.4,12.283,2019-03-03 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.35,2019-03-04 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,27.2,6.899,2019-03-05 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.2,7.321,2019-03-06 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,8.0,2.897,2019-03-07 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,2.389,2019-03-08 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,30.0,7.871,2019-03-09 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,76.0,15.21,2019-03-10 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,16.6,26.918,2019-03-11 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,2.4,0.54,2019-03-12 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.717,2019-03-13 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,8.6,1.324,2019-03-14 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,3.4,3.399,2019-03-15 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,1.2,0.978,2019-03-16 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,7.8,3.219,2019-03-17 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,2.329,2019-03-18 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,14.0,2.528,2019-03-19 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.4,4.221,2019-03-20 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,11.2,2.628,2019-03-21 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,1.374,2019-03-22 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-03-23 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.2,0.004,2019-03-27 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.2,0.076,2019-03-28 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.06,2019-03-29 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
1000868,Vila Mariana - R. Vergueiro,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,49.25,24.828,2019-02-28 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,4.5,15.96,2019-03-01 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,15.75,3.823,2019-03-02 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,45.5,19.236,2019-03-03 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,2.5,12.628,2019-03-04 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,5.75,1.757,2019-03-05 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,26.75,10.028,2019-03-06 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,10.75,11.816,2019-03-07 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,3.21,2019-03-08 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,8.75,2.068,2019-03-09 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,84.0,10.708,2019-03-10 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,24.5,30.799,2019-03-11 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.075,2019-03-12 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-13 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,30.0,6.049,2019-03-14 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,1.0,9.269,2019-03-15 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.25,0.307,2019-03-16 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,14.75,5.474,2019-03-17 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,4.405,2019-03-18 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,16.5,3.967,2019-03-19 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,1.0,5.075,2019-03-20 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,12.25,2.788,2019-03-21 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,1.418,2019-03-22 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-23 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.5,0.017,2019-03-27 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,7.0,3.292,2019-03-28 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,2.016,2019-03-29 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
1000938,Jabaquara - Pç. Serafina Gioncoli Vicenti,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,14.0,8.172,2019-02-28 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,3.4,4.976,2019-03-01 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,22.0,4.847,2019-03-02 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,22.2,11.747,2019-03-03 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,2.8,5.508,2019-03-04 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,12.8,3.521,2019-03-05 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,1.0,3.504,2019-03-06 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,16.2,6.2,2019-03-07 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,4.838,2019-03-08 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,9.2,2.147,2019-03-09 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,49.6,7.439,2019-03-10 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,9.0,17.011,2019-03-11 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-12 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.2,0.067,2019-03-13 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,10.4,1.951,2019-03-14 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,1.0,3.381,2019-03-15 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.8,0.289,2019-03-16 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,2.0,0.933,2019-03-17 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.597,2019-03-18 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,7.2,1.149,2019-03-19 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,2.15,2019-03-20 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,4.0,1.088,2019-03-21 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.657,2019-03-22 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-23 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-27 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.2,0.093,2019-03-28 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.06,2019-03-29 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
1000958,Rio Tamanduateí - Montante AT -09 Guamiranga,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,13.0,7.721,2019-02-28 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,13.8,6.84,2019-03-01 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,28.6,6.817,2019-03-02 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,28.6,18.857,2019-03-03 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,8.4,2019-03-04 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,10.4,2.551,2019-03-05 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,4.0,4.217,2019-03-06 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,11.4,5.301,2019-03-07 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,3.404,2019-03-08 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,15.4,3.346,2019-03-09 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,98.2,15.049,2019-03-10 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,20.4,34.294,2019-03-11 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.2,0.149,2019-03-12 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.06,2019-03-13 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,5.6,0.829,2019-03-14 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,1.6,2.097,2019-03-15 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,4.0,0.926,2019-03-16 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,4.6,2.875,2019-03-17 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.2,1.492,2019-03-18 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,20.6,4.742,2019-03-19 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.2,6.211,2019-03-20 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,7.2,2.065,2019-03-21 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,1.135,2019-03-22 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-23 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-27 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,11.2,5.203,2019-03-28 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,3.344,2019-03-29 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
143,Rio Tamanduateí - Prosperidade,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,10.8,5.821,2019-02-28 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,12.2,6.193,2019-03-01 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,38.4,9.267,2019-03-02 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,25.8,27.719,2019-03-03 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,13.3,2019-03-04 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,48.0,10.911,2019-03-05 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,12.756,2019-03-06 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,7.4,3.04,2019-03-07 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,2.21,2019-03-08 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.8,0.201,2019-03-09 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,39.6,4.004,2019-03-10 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,11.6,14.786,2019-03-11 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.6,0.3,2019-03-12 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.179,2019-03-13 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,8.2,1.354,2019-03-14 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.8,2.724,2019-03-15 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,1.2,0.233,2019-03-16 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,7.6,3.154,2019-03-17 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,2.269,2019-03-18 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,27.6,5.433,2019-03-19 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,8.242,2019-03-20 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,7.8,1.735,2019-03-21 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,1.015,2019-03-22 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-23 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-24 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-25 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-26 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-27 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,15.2,6.928,2019-03-28 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,4.539,2019-03-29 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-30 00:00:00 UTC
157,RIO ARICANDUVA - FOZ,WEBSERVICE,0.0,0.0,2019-03-31 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,26.2,12.931,2019-02-28 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,5.8,10.24,2019-03-01 00:00:00 UTC
279,Ribeirão dos Couros - Jd Taboão,WEBSERVICE,8.4,3.15,2019-03-02 00:00:00 UTC
